Music,Slow songs or fast songs,Dance,Folk,Country,Classical music,Musical,Pop,Rock,Metal or Hardrock,Punk,"Hiphop, Rap","Reggae, Ska","Swing, Jazz",Rock n roll,Alternative,Latino,"Techno, Trance",Opera,Movies,Horror,Thriller,Comedy,Romantic,Sci-fi,War,Fantasy/Fairy tales,Animated,Documentary,Western,Action,History,Psychology,Politics,Mathematics,Physics,Internet,PC,Economy Management,Biology,Chemistry,Reading,Geography,Foreign languages,Medicine,Law,Cars,Art exhibitions,Religion,"Countryside, outdoors",Dancing,Musical instruments,Writing,Passive sport,Active sport,Gardening,Celebrities,Shopping,Science and technology,Theatre,Fun with friends,Adrenaline sports,Pets,Flying,Storm,Darkness,Heights,Spiders,Snakes,Rats,Ageing,Dangerous dogs,Fear of public speaking,Finances,Shopping centres,Branded clothing,Entertainment spending,Spending on looks,Spending on gadgets,Spending on healthy eating,Age,Left - right handed,Village_town,Gender
5,3,4,4,3,3,3,4,4,4,4,5,5,2,4,3,3,4,2,4,1,2,4,3,3,4,4,4,5,2,4,5,3,3,1,3,5,3,3,5,5,3,5,4,5,2,5,3,3,4,3,3,2,5,5,5,2,3,5,2,5,5,5,1,1,2,2,2,1,1,2,3,4,4,3,4,3,4,4,4,19,right handed,village,male
5,4,3,2,2,3,2,5,4,2,2,2,3,3,3,3,3,3,1,5,5,4,5,5,4,5,3,3,4,2,2,4,4,4,4,1,3,1,5,1,1,1,3,3,2,2,1,1,1,4,1,1,1,4,3,3,3,2,1,2,5,2,4,2,4,2,2,1,1,1,1,3,2,3,3,5,5,3,2,5,19,right handed,city,female
5,3,3,2,1,4,4,5,3,1,1,5,4,3,4,2,3,1,2,5,3,4,5,3,3,3,4,5,5,1,5,3,3,1,2,1,5,5,5,1,1,5,4,4,2,2,4,3,1,4,1,1,3,4,2,2,5,4,4,3,2,2,5,5,4,2,4,5,5,3,1,2,3,5,4,4,2,3,3,3,20,right handed,city,female
5,5,3,3,4,2,1,2,5,4,5,2,4,3,2,5,3,1,1,5,4,5,5,5,4,5,3,3,3,3,3,1,5,4,5,1,5,5,5,1,3,1,5,5,1,3,5,1,1,3,1,1,1,3,5,1,1,3,1,3,5,3,1,5,1,1,4,1,3,1,3,3,3,5,3,5,5,5,4,5,18,right handed,city,male
5,3,4,2,3,3,2,4,4,1,2,4,2,2,3,2,2,3,1,5,4,5,4,4,2,4,5,4,3,1,2,3,2,2,2,1,4,4,4,3,2,1,2,3,2,1,3,1,2,4,3,1,1,5,3,2,5,5,3,2,5,2,4,3,2,2,2,2,3,3,4,4,3,2,5,4,4,5,3,4,17,right handed,city,female
5,3,4,2,1,4,3,3,5,3,3,3,2,3,3,4,3,3,2,5,1,1,5,3,4,2,4,4,4,1,3,4,3,2,1,2,4,3,1,2,1,1,3,5,3,1,1,2,2,3,1,1,1,3,4,1,4,3,3,5,4,1,5,3,5,4,3,5,3,3,4,4,5,3,2,1,2,3,1,3,22,right handed,city,female
5,5,3,2,3,3,3,2,5,2,2,5,1,5,5,1,2,4,1,5,2,1,5,3,3,5,2,2,2,5,2,2,3,2,3,5,5,2,1,5,2,4,3,3,5,2,5,3,3,3,5,3,4,1,5,4,3,2,4,3,5,5,5,1,1,2,1,3,3,1,1,1,2,3,3,3,4,3,4,5,17,right handed,village,male
4,3,3,2,3,3,5,3,2,1,1,2,3,1,1,1,5,1,1,5,3,1,5,5,1,2,5,5,3,2,3,3,3,2,4,4,5,2,1,5,5,5,3,3,5,2,2,2,5,5,4,1,4,5,3,3,1,3,3,4,3,1,5,5,5,4,3,3,4,2,5,5,1,5,1,3,1,2,1,2,22,right handed,village,female
5,2,3,2,3,3,4,5,4,2,2,3,2,3,3,2,3,2,2,4,2,2,5,5,3,2,5,5,3,3,3,5,3,3,3,2,5,3,2,3,3,5,5,3,3,2,2,3,3,3,2,5,4,5,5,3,2,4,3,3,5,3,5,3,1,1,4,3,3,3,1,3,2,3,4,3,1,4,2,3,16,right handed,city,female
5,2,2,3,3,2,3,2,3,2,2,2,2,4,1,4,4,1,1,5,4,5,5,2,1,5,3,4,4,1,1,4,4,3,1,1,5,4,3,1,1,5,5,5,2,2,1,1,1,5,1,1,1,3,2,2,2,4,3,4,5,3,2,3,2,1,1,4,1,1,4,4,3,4,3,2,1,2,3,4,24,right handed,city,female
5,5,4,3,2,3,3,4,4,2,2,4,4,4,3,2,2,4,2,5,5,4,5,3,4,5,3,3,4,2,3,5,2,2,3,2,3,5,4,3,3,2,2,2,2,2,5,3,4,4,4,4,2,3,5,2,2,3,5,5,5,4,3,1,1,1,3,1,2,1,1,2,2,3,3,2,5,2,4,2,17,right handed,city,male
5,4,3,1,2,3,2,5,3,1,2,3,3,3,2,3,1,4,2,5,5,4,5,3,4,1,3,5,5,1,3,1,1,3,5,5,3,4,1,3,5,1,3,3,4,1,2,1,1,4,1,1,1,1,1,2,3,2,5,1,4,1,4,4,1,1,4,5,5,4,1,5,3,5,2,3,1,1,2,1,17,left handed,city,male
5,3,5,1,2,3,2,3,3,1,1,5,2,2,1,2,1,5,3,5,2,2,5,1,2,5,5,5,5,3,4,3,3,4,4,5,3,3,5,1,1,1,1,1,1,4,5,1,3,5,2,1,1,1,5,4,4,1,5,2,5,5,5,3,1,1,4,3,1,1,1,1,2,1,1,3,4,3,4,2,17,right handed,city,male
5,3,3,3,3,4,3,3,5,2,2,2,1,1,2,1,1,2,2,5,4,3,5,5,3,1,4,4,3,1,3,2,2,1,3,1,5,2,4,2,1,3,1,3,1,2,1,4,5,5,5,5,2,4,2,1,4,5,4,5,5,4,1,3,5,5,4,2,5,3,5,4,5,1,5,4,4,5,3,3,15,left handed,city,female
5,3,2,2,1,5,3,2,5,5,5,1,3,3,5,5,2,1,3,5,1,2,5,5,1,3,5,5,5,1,2,5,2,5,1,1,2,2,3,1,1,3,5,3,2,5,3,2,2,4,2,5,1,4,5,2,3,4,2,2,3,2,5,3,4,3,2,2,5,2,4,5,1,2,4,4,2,2,1,4,18,right handed,city,female
5,1,1,3,2,5,3,2,3,1,2,3,3,2,2,4,2,1,3,4,2,2,4,4,4,5,3,3,5,1,2,5,3,4,1,2,3,1,1,2,2,5,4,4,2,3,1,1,5,3,1,2,5,2,1,1,2,1,4,2,4,2,1,1,4,4,4,5,4,1,3,5,1,4,4,4,3,5,1,2,18,right handed,village,female
5,4,1,1,1,1,1,2,2,2,2,5,1,1,1,1,1,5,1,5,5,5,5,1,4,5,1,1,4,5,5,3,3,2,1,1,5,5,1,1,1,1,1,3,1,1,4,3,1,3,5,3,4,5,5,3,4,5,5,1,5,5,2,1,4,4,1,5,5,5,5,5,2,1,5,5,5,5,5,5,16,right handed,village,male
5,3,3,2,2,2,4,3,3,1,2,4,4,3,3,3,4,3,2,3,1,2,5,3,5,2,4,4,3,2,3,2,3,2,4,3,3,3,4,2,3,2,4,3,1,1,1,3,1,2,4,2,1,5,3,1,2,3,2,3,5,4,5,2,2,3,2,5,2,2,4,1,3,3,2,2,4,4,2,4,20,right handed,city,female
5,4,3,5,2,2,5,5,4,2,2,1,2,2,5,2,5,1,2,4,2,5,4,3,1,2,5,5,4,1,1,2,3,1,1,1,3,3,3,5,3,5,2,4,2,2,1,3,1,5,5,2,1,3,4,5,2,3,3,3,4,1,5,3,4,4,3,3,3,1,3,2,4,3,3,3,2,3,2,5,29,right handed,city,female
5,3,2,4,4,1,2,5,3,1,1,2,1,1,4,3,3,1,1,4,1,2,5,4,1,1,5,2,1,1,1,1,1,4,1,1,4,2,5,1,1,1,2,3,1,1,1,1,1,4,1,3,1,5,2,4,5,4,1,1,4,1,1,5,4,3,5,3,5,5,1,5,3,5,2,1,1,3,1,2,24,right handed,village,female
4,3,4,2,1,1,2,4,4,3,4,2,3,2,2,2,2,3,1,4,1,3,5,3,5,4,2,1,1,1,5,3,3,1,3,1,4,1,5,1,2,4,4,5,1,3,3,3,1,4,1,1,1,5,2,3,3,3,2,2,4,3,4,2,2,3,3,1,5,4,2,4,3,4,3,2,3,2,2,3,18,right handed,city,female
5,4,1,1,1,1,1,3,3,1,1,5,5,1,3,1,2,4,1,5,3,4,5,3,4,3,2,1,3,2,5,5,5,2,1,1,5,4,1,1,1,3,4,1,1,1,4,3,1,3,1,1,1,5,3,1,2,3,2,1,5,3,5,1,2,2,1,1,3,3,1,4,1,1,2,4,5,3,1,3,17,right handed,city,male
5,4,3,2,2,2,2,4,4,4,4,2,2,3,2,1,1,2,1,5,1,3,5,2,4,3,3,3,3,3,5,2,2,1,2,2,5,5,4,1,1,1,2,4,1,1,2,1,1,3,1,1,1,3,5,1,3,2,4,1,4,5,1,5,2,2,2,2,4,4,4,4,5,1,5,5,5,5,5,5,18,left handed,city,male
5,4,3,5,2,5,5,4,2,1,1,1,2,5,5,3,3,2,5,5,1,1,5,2,3,1,5,5,5,3,4,3,2,1,3,3,4,4,1,4,4,4,4,2,3,1,1,2,1,5,5,5,1,1,5,5,1,4,4,5,5,4,4,1,1,2,1,5,3,2,4,2,1,2,4,2,4,5,5,3,16,right handed,city,male
5,4,5,2,1,2,3,5,2,1,1,3,2,3,3,1,2,4,1,5,5,5,5,5,2,1,5,5,3,1,3,3,2,2,2,1,4,3,4,3,1,2,3,4,1,1,3,2,1,5,1,1,1,4,5,1,3,5,1,3,5,5,5,1,5,4,1,5,2,3,3,5,2,3,5,5,5,5,5,5,17,right handed,city,female
2,3,4,2,2,1,1,4,4,3,3,2,3,1,1,3,1,2,1,5,3,3,4,2,5,3,2,5,2,3,5,2,2,1,2,2,5,5,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,3,1,1,1,5,1,5,3,3,1,1,1,3,1,1,1,2,3,3,3,2,4,3,3,4,3,20,right handed,city,male
5,3,3,2,4,5,3,5,5,2,4,1,4,4,4,5,3,1,3,5,4,4,5,5,2,3,5,5,4,2,3,3,3,2,5,4,5,3,2,5,5,4,4,5,5,2,2,2,3,5,3,4,1,5,5,4,4,5,3,3,5,4,5,1,2,4,2,5,5,2,2,3,4,4,5,5,3,4,4,3,16,right handed,village,female
5,5,2,1,3,2,1,2,5,5,1,1,1,1,5,1,2,1,2,5,2,5,5,3,3,5,3,2,5,5,4,1,1,1,1,5,5,3,1,5,5,1,2,3,5,1,3,1,1,5,1,1,1,5,1,3,1,1,2,1,5,5,2,3,3,3,3,3,1,1,1,2,3,3,3,4,3,4,2,3,19,right handed,city,male
5,3,3,1,2,3,2,4,2,1,1,4,2,2,3,5,2,1,3,5,4,4,5,4,2,2,2,2,3,2,2,4,4,4,2,2,2,2,4,2,2,5,4,5,2,4,3,4,2,2,2,4,3,1,3,2,2,4,2,5,5,3,3,2,1,3,2,3,3,2,2,3,3,3,4,4,3,3,2,4,18,right handed,city,female
5,3,3,3,2,4,4,4,4,2,3,3,2,2,2,3,2,3,4,5,1,4,4,5,3,4,5,5,3,2,3,3,4,4,4,4,4,3,4,5,2,5,3,4,3,3,3,4,5,5,3,5,4,1,4,3,4,5,4,5,5,1,4,1,1,3,3,3,5,5,3,4,2,4,5,5,4,5,4,4,20,right handed,city,female
5,4,2,1,3,1,2,4,3,1,1,5,2,1,2,1,3,2,1,5,2,4,5,3,3,4,5,5,2,2,4,4,2,4,4,2,5,5,4,1,1,3,3,4,2,4,4,1,1,3,1,1,2,5,5,1,3,3,3,3,5,2,1,1,1,1,1,5,4,2,1,3,1,4,3,4,4,2,4,4,19,right handed,city,male
4,4,3,3,4,4,4,5,5,3,2,4,4,3,4,2,3,2,3,4,3,2,5,2,5,3,4,4,4,4,4,5,2,4,5,5,5,4,4,2,2,2,4,4,2,2,3,1,1,3,1,1,1,5,3,1,3,1,5,2,4,2,3,1,1,1,4,1,1,3,2,4,2,3,3,4,3,3,3,4,18,left handed,city,male
5,4,3,1,1,2,2,2,4,4,3,5,2,2,1,1,4,3,2,4,2,2,5,4,4,4,5,5,4,2,3,1,3,1,3,2,3,3,2,4,3,1,1,3,3,2,4,2,1,3,1,3,1,5,5,2,1,3,2,3,3,3,5,1,1,1,5,5,1,1,3,1,2,2,3,1,2,5,3,5,21,right handed,city,male
4,3,5,3,3,2,1,3,5,2,1,3,3,3,4,1,2,2,3,5,2,2,5,3,3,5,3,2,4,3,3,5,2,2,2,2,4,4,1,1,2,2,4,3,1,1,1,1,2,4,2,2,1,3,4,2,3,2,2,2,4,1,5,3,1,3,5,4,3,1,3,5,4,4,2,2,4,2,3,3,19,right handed,city,male
5,3,4,2,4,3,2,5,2,1,2,4,4,2,3,1,3,2,3,5,1,2,5,5,3,3,5,5,5,3,4,5,2,2,1,1,3,1,1,2,1,5,1,5,2,2,3,3,1,3,1,1,1,1,5,1,3,5,2,3,5,1,5,5,1,3,3,5,5,2,3,2,4,1,5,3,4,4,4,4,20,right handed,city,female
5,3,4,1,2,1,3,5,5,1,1,5,5,3,4,3,3,1,2,5,1,2,5,5,1,2,5,3,3,2,4,4,4,3,5,1,5,3,5,3,1,1,1,3,1,1,3,2,1,3,4,1,2,5,5,1,4,5,4,3,4,3,2,4,1,2,3,2,5,1,5,5,5,3,5,4,5,5,3,4,23,right handed,city,female
5,1,3,5,5,5,2,2,5,4,2,3,4,5,1,1,1,1,1,5,5,4,5,4,3,1,5,5,2,1,2,4,5,1,1,2,4,5,3,2,2,4,1,5,3,1,4,5,5,5,4,5,4,3,5,2,1,3,3,5,5,3,5,2,2,4,1,1,2,4,5,3,1,4,5,1,1,1,1,5,19,right handed,village,female
5,3,2,3,2,4,5,3,5,4,5,2,4,3,4,3,4,2,4,5,2,5,2,3,4,3,3,3,4,3,4,5,4,1,1,3,4,3,2,1,2,5,3,5,3,2,4,1,1,2,2,4,2,3,3,1,2,2,4,5,5,5,3,1,1,1,4,5,5,1,2,2,4,5,2,1,1,1,5,4,19,right handed,city,female
5,3,1,3,2,4,5,3,5,3,5,2,4,1,4,4,4,1,5,5,1,4,2,3,4,3,2,2,4,3,4,5,4,1,1,1,3,2,1,1,1,5,4,5,2,1,3,1,2,2,2,5,2,1,4,1,2,1,4,5,5,5,3,1,1,1,2,5,5,1,2,2,4,5,1,1,1,1,4,4,19,right handed,city,female
2,4,4,2,3,3,2,4,5,4,3,3,3,2,4,3,1,2,1,5,2,4,3,2,1,4,1,1,4,4,5,3,3,2,2,1,4,4,5,1,1,1,4,3,1,1,2,2,1,2,1,1,1,5,5,1,3,4,3,2,4,4,1,1,2,2,2,4,4,3,1,5,3,4,5,5,3,4,4,2,20,right handed,city,male
5,3,2,2,3,4,2,1,5,4,5,1,5,4,5,5,1,2,4,5,1,5,2,2,1,5,2,2,5,3,4,5,5,4,1,1,3,2,4,4,4,4,5,3,4,4,5,4,4,5,1,3,2,4,3,1,1,3,2,3,4,5,1,1,1,1,1,1,1,1,3,1,1,3,3,3,3,4,2,4,24,right handed,village,male
5,2,2,1,2,2,2,4,4,2,2,3,3,1,1,1,1,3,1,5,5,5,5,2,5,4,3,3,3,4,5,1,1,2,5,2,5,5,1,1,1,1,2,4,1,2,3,1,1,1,1,1,1,4,3,1,3,2,3,1,5,3,1,3,2,2,3,1,1,1,1,3,3,4,2,4,3,2,5,4,19,right handed,city,male
5,3,3,1,3,4,1,5,5,4,4,1,2,5,5,5,1,3,1,5,2,4,5,4,5,5,3,3,5,2,5,5,1,2,1,1,4,5,2,1,1,3,3,4,1,2,5,1,3,4,2,1,1,5,5,1,1,2,4,3,5,5,3,3,1,1,2,1,3,1,5,4,3,5,2,3,2,3,3,3,20,right handed,village,male
5,4,5,2,2,3,3,5,3,1,1,3,4,3,3,1,5,3,3,5,5,5,3,5,5,3,5,5,5,3,5,3,4,2,1,1,4,4,4,3,2,5,5,5,4,2,4,1,1,3,1,1,1,5,2,3,5,5,3,2,5,4,5,1,1,1,1,1,1,1,2,1,5,4,3,4,3,3,3,4,18,right handed,village,female
5,3,5,3,2,1,1,3,2,4,2,3,2,1,2,3,1,5,1,4,5,5,3,3,3,5,5,5,4,5,5,4,3,4,4,3,5,4,3,4,2,3,3,2,3,3,5,2,1,5,1,2,1,3,5,3,3,3,3,2,3,5,5,1,1,1,2,2,2,1,5,3,3,4,2,2,3,3,3,1,17,left handed,village,male
5,4,3,3,2,4,3,5,5,3,3,4,3,3,3,2,4,1,2,5,1,4,5,3,1,3,5,5,5,2,5,4,4,2,2,1,5,2,2,5,4,5,4,5,5,1,2,2,1,5,4,2,1,3,3,3,1,5,3,3,5,3,5,3,5,5,4,5,5,4,2,5,3,3,3,5,3,4,2,4,19,right handed,village,female
5,3,5,5,5,5,5,5,5,3,3,2,2,5,5,3,5,2,5,5,1,2,5,5,3,2,5,5,3,3,2,2,5,1,5,3,3,3,3,5,5,5,2,3,5,2,2,3,5,5,5,5,3,2,5,3,1,3,3,3,5,2,3,2,4,1,3,2,3,2,1,5,1,3,3,2,3,3,4,3,19,right handed,village,female
4,4,2,2,2,2,2,2,4,2,5,1,4,2,3,4,2,4,2,4,3,3,4,3,5,4,3,5,5,1,4,3,3,3,1,3,5,5,5,1,1,1,2,4,1,1,4,2,3,5,1,1,1,1,1,1,1,3,5,1,2,2,1,1,1,1,1,1,1,1,1,3,2,3,4,3,2,2,2,4,20,right handed,city,male
5,4,2,1,1,1,1,5,3,1,1,2,1,1,1,1,1,1,1,5,2,4,5,4,5,3,4,4,1,3,5,5,4,3,1,1,4,2,1,1,1,1,5,4,1,1,5,1,1,4,1,1,1,5,4,1,3,1,3,3,5,5,1,1,1,1,2,2,5,3,1,2,3,4,2,3,2,1,1,2,20,left handed,city,male
5,3,5,2,2,1,2,5,3,1,1,3,3,2,2,1,2,3,1,5,3,4,5,5,2,4,5,3,3,2,2,2,2,1,1,2,2,1,1,5,5,2,2,3,5,1,2,1,1,4,3,1,1,5,4,1,3,5,4,3,5,5,5,3,3,3,5,5,5,5,4,3,5,1,5,5,5,5,5,4,21,right handed,city,female
5,3,4,2,1,1,3,5,4,2,2,5,2,2,1,1,3,3,1,5,1,2,5,5,2,1,5,5,3,1,3,2,1,1,3,2,5,2,1,5,5,4,2,3,3,1,3,1,1,3,1,1,1,5,5,2,2,3,2,4,3,1,1,3,2,2,3,5,4,3,5,5,5,4,2,1,1,1,2,2,20,right handed,city,female
5,5,3,1,1,1,1,4,1,1,1,5,1,1,1,1,2,1,1,5,2,3,5,5,1,1,5,5,5,1,2,2,1,1,1,1,3,1,1,5,3,1,1,3,3,1,1,1,1,3,4,1,1,4,5,3,3,3,2,2,4,1,5,3,4,5,4,5,2,2,1,2,3,1,5,2,3,1,1,1,20,right handed,city,female
5,3,2,3,3,4,2,3,5,4,3,1,3,4,4,5,3,1,1,5,5,5,5,3,1,3,4,4,4,1,2,3,5,4,5,4,5,4,5,5,5,5,4,5,5,3,4,5,4,4,2,4,3,5,3,2,1,2,3,4,5,5,4,3,2,2,1,1,1,1,1,4,4,3,2,3,1,1,3,5,17,right handed,village,female
5,5,5,3,2,2,4,5,4,1,1,4,5,1,2,2,3,3,1,5,5,4,5,3,2,1,5,5,4,1,2,4,4,1,5,1,4,1,1,1,1,2,2,3,1,1,1,4,1,5,5,2,1,5,2,2,1,3,1,4,5,5,5,2,4,5,3,2,1,1,5,1,1,2,1,2,5,3,1,1,20,right handed,city,female
5,3,5,4,3,4,5,4,4,2,2,3,3,4,3,2,4,2,4,5,3,4,5,3,4,4,5,5,4,3,5,3,5,4,3,3,5,5,4,3,2,2,3,3,2,4,3,3,4,4,5,5,1,3,5,1,2,3,5,4,4,3,3,2,1,2,2,2,3,3,2,2,2,3,3,3,3,2,3,4,25,right handed,city,male
5,4,4,3,2,2,3,4,4,1,1,4,2,2,4,2,5,5,1,5,4,3,4,3,2,1,5,4,2,1,4,3,4,1,2,1,4,3,2,5,5,2,2,4,4,1,2,1,2,3,4,5,1,3,3,1,4,5,3,2,5,5,4,2,2,1,2,2,5,1,2,2,3,4,3,3,3,4,3,3,20,left handed,city,female
5,4,2,2,3,4,3,2,5,3,3,1,1,3,3,3,2,1,4,5,1,5,4,3,4,3,5,5,4,2,4,5,5,3,2,1,4,2,2,1,1,5,2,4,1,3,2,4,1,1,2,1,1,4,1,1,1,4,3,5,5,2,5,1,2,2,2,2,2,2,3,4,3,2,5,5,3,4,3,2,21,right handed,city,female
5,3,4,3,4,2,2,5,1,1,1,4,2,1,2,2,5,4,1,5,4,2,5,5,2,4,5,5,4,2,4,4,2,2,1,1,5,4,1,5,1,2,2,4,4,2,5,2,1,4,5,1,2,3,5,1,5,5,2,2,5,4,5,3,5,5,5,5,5,5,5,5,4,2,5,4,4,5,5,5,21,right handed,village,female
5,3,2,2,2,3,4,3,5,3,4,3,3,3,3,5,1,2,3,5,5,5,5,4,2,1,4,4,5,1,5,1,2,2,5,2,5,5,2,1,1,1,4,3,1,1,2,2,1,2,1,2,1,1,4,1,1,2,5,3,5,3,1,2,1,1,3,2,4,2,3,4,3,3,3,4,4,4,5,4,22,right handed,city,male
5,4,3,1,1,2,3,3,5,5,3,4,4,4,4,5,2,1,1,2,1,1,3,3,1,1,4,4,2,1,1,2,5,1,5,1,5,1,1,4,3,5,2,5,3,2,1,4,3,3,1,1,1,4,1,1,1,5,2,4,5,1,1,2,4,2,2,5,5,3,3,4,5,2,3,3,3,4,4,3,19,right handed,city,female
5,3,5,4,4,5,4,4,5,3,3,4,5,5,5,4,5,3,3,5,3,3,5,5,5,4,5,5,4,4,5,3,1,1,3,4,5,5,1,1,1,4,3,4,3,3,4,3,1,5,3,3,1,5,3,1,3,2,5,4,5,5,1,1,1,1,2,1,1,1,4,3,2,2,4,4,5,3,5,4,25,right handed,city,male
5,3,3,2,1,2,3,4,5,3,3,5,4,2,3,3,2,4,1,4,3,3,5,3,5,2,2,2,4,2,3,2,4,3,3,4,4,3,4,3,3,3,3,4,4,1,2,2,3,2,2,3,5,5,3,1,1,4,4,2,4,4,2,1,1,3,3,2,1,1,2,4,4,4,4,1,3,3,2,4,19,right handed,city,female
5,3,5,2,2,2,4,5,2,1,1,5,5,3,3,2,5,2,1,5,5,5,5,5,1,1,5,5,3,1,5,2,4,3,2,2,5,3,3,5,3,4,4,5,5,4,3,3,3,3,3,2,1,4,3,1,5,5,3,3,5,4,5,1,1,2,2,1,2,5,3,2,3,4,5,5,5,5,5,4,25,right handed,city,female
5,3,3,4,2,4,4,5,4,1,3,4,5,5,4,3,5,3,3,5,3,5,4,4,2,5,5,3,4,1,5,3,5,3,4,2,3,4,5,3,1,3,2,5,3,2,2,3,5,4,3,5,5,2,4,3,1,4,3,3,3,3,5,2,2,1,4,5,5,5,2,4,2,3,4,2,2,4,2,2,25,right handed,city,female
5,4,3,2,2,3,3,3,2,1,1,2,2,4,3,2,5,1,2,5,3,3,4,4,3,3,4,4,4,2,2,2,5,1,2,1,5,1,2,4,3,3,4,5,3,1,2,5,1,4,2,4,4,5,5,3,2,5,2,2,4,2,3,1,3,5,5,2,5,4,1,2,3,4,5,4,3,4,2,4,21,right handed,city,female
4,3,1,1,2,3,2,2,2,1,2,2,2,3,3,4,3,3,3,5,1,1,4,3,3,2,5,5,5,4,4,5,3,4,3,2,4,3,5,3,4,4,3,5,3,3,4,2,4,4,2,2,2,3,3,1,2,3,3,3,5,1,2,2,2,2,3,2,3,1,1,2,2,4,4,3,1,2,3,4,20,right handed,city,male
4,4,3,3,3,3,3,3,3,2,1,3,3,3,3,2,2,1,2,4,2,2,4,4,3,3,4,3,3,2,4,4,2,1,4,1,2,1,2,2,1,4,2,3,1,1,1,4,3,5,3,1,1,3,4,1,2,4,1,4,5,2,2,3,3,3,3,3,3,3,2,4,5,3,2,1,3,3,3,4,24,right handed,city,female
5,4,4,3,1,3,2,4,3,1,1,5,3,1,2,2,5,2,1,5,4,5,4,4,2,3,5,5,3,3,3,3,3,2,3,1,3,2,2,2,1,1,2,2,3,2,3,2,2,3,3,1,1,2,1,2,3,4,2,4,5,3,1,3,4,3,2,3,5,4,2,4,4,4,4,2,2,3,1,3,30,right handed,city,female
5,4,1,1,3,1,1,1,3,5,3,2,1,1,2,2,1,1,1,5,5,4,3,1,5,5,2,1,3,4,5,5,2,3,1,1,4,4,1,1,1,1,5,2,1,1,3,1,1,3,1,1,1,1,5,2,1,2,3,1,3,3,3,1,1,1,3,1,1,1,2,1,1,4,2,3,1,2,3,5,21,right handed,city,male
5,3,3,1,1,2,1,3,4,2,1,1,2,2,3,2,2,1,1,4,2,4,4,3,1,2,4,3,3,1,4,1,4,2,4,2,5,5,1,4,1,1,2,2,4,2,4,2,2,3,1,4,2,5,3,1,5,3,3,4,5,1,3,4,4,5,5,5,2,4,5,4,2,3,5,4,4,4,5,3,27,right handed,city,male
5,4,3,1,3,1,2,3,4,5,3,3,2,2,4,5,1,5,1,5,4,4,3,2,5,5,3,2,3,3,5,4,1,1,4,3,5,5,3,2,1,3,3,5,1,1,5,1,1,4,1,1,1,4,5,1,1,3,5,1,5,3,1,1,1,1,2,1,3,1,1,1,3,3,2,4,3,3,4,4,21,right handed,city,male
5,3,3,4,2,5,4,3,3,1,1,2,3,4,3,1,2,2,5,2,2,2,4,4,4,1,3,3,2,2,3,2,3,1,4,3,2,3,1,1,2,2,1,4,1,1,2,3,1,3,1,5,1,2,1,1,2,2,3,4,5,3,1,2,2,1,2,4,4,1,1,1,2,3,3,3,5,1,4,4,16,right handed,city,female
5,3,3,5,2,2,3,4,1,1,1,4,2,1,2,1,4,1,1,5,3,3,5,5,2,2,3,3,2,1,3,1,3,2,4,1,5,5,3,1,1,4,1,4,1,1,3,3,4,3,2,3,2,4,2,1,5,5,3,4,3,1,5,5,3,2,5,2,4,5,3,4,3,3,5,1,2,5,3,4,21,right handed,village,female
5,4,3,3,2,2,2,2,3,3,3,5,5,3,4,3,4,5,2,5,1,3,5,5,3,2,3,2,5,3,4,3,4,3,4,3,5,5,5,2,2,5,4,5,3,5,3,4,4,5,5,1,3,5,4,3,4,5,5,3,5,4,1,1,2,2,3,3,5,4,1,5,1,3,5,3,1,3,3,3,20,right handed,village,female
5,4,2,4,1,5,5,4,4,3,4,2,4,3,3,4,2,1,5,5,4,5,5,4,4,2,2,3,1,1,3,5,5,3,4,4,3,4,2,4,2,5,3,4,2,3,1,5,5,5,3,5,2,4,2,3,2,3,4,5,5,2,5,2,2,1,4,1,2,2,1,4,1,3,3,3,4,4,4,2,22,right handed,city,female
5,3,4,1,2,3,1,4,2,1,1,3,3,2,2,2,1,4,3,5,2,3,4,2,4,4,4,4,4,2,4,5,2,3,5,5,5,4,2,5,5,5,5,3,4,2,1,4,2,3,1,1,1,1,1,1,1,2,5,2,4,1,1,1,1,1,1,2,2,2,2,4,2,3,3,3,3,3,5,4,19,left handed,village,male
5,3,2,1,3,1,3,2,5,4,1,1,1,1,2,2,3,1,2,4,2,1,5,2,1,3,3,3,1,1,1,2,4,2,1,1,4,2,1,1,1,4,1,3,2,1,1,1,1,3,1,1,1,2,1,1,1,2,2,5,5,1,1,1,2,3,4,1,1,1,1,2,1,4,1,3,5,3,5,5,20,right handed,village,female
5,3,5,5,1,5,2,4,5,4,1,1,1,1,1,3,1,3,3,5,4,4,5,2,1,5,5,5,5,1,4,5,1,3,1,1,5,5,2,1,1,1,5,1,1,1,5,1,3,5,1,1,1,3,3,2,3,2,4,1,5,3,5,1,1,1,4,1,3,5,1,5,3,3,2,1,3,1,4,2,25,right handed,city,male
2,3,2,3,3,3,4,3,4,2,2,2,4,2,4,3,3,1,3,4,2,2,5,3,4,2,5,4,5,3,3,2,4,1,2,2,3,4,1,1,1,3,1,3,2,1,3,2,1,3,1,1,2,2,3,2,2,1,1,3,4,5,4,4,1,1,1,1,1,2,1,2,4,2,2,1,2,1,1,2,23,right handed,village,male
